what,kind,bundleId,bundleVersion,description,time
started,bundle,com.salesforce.ide.upgrade,26.0.0.201210261118,"com.salesforce.ide.upgrade",1361219607190
started,bundle,org.eclipse.mylyn.bugzilla.core,3.8.2.v20120916-1200,"org.eclipse.mylyn.bugzilla.core",1361219607190
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.bugzilla.ui",1361219607190
started,bundle,org.eclipse.mylyn.commons.core,3.8.2.v20120916-1200,"org.eclipse.mylyn.commons.core",1361219607190
started,bundle,org.eclipse.mylyn.commons.net,3.8.2.v20120916-1200,"org.eclipse.mylyn.commons.net",1361219607190
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.0.2.v20120916-1200,"org.eclipse.mylyn.commons.notifications.core",1361219607191
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.0.2.v20120916-1200,"org.eclipse.mylyn.commons.notifications.feed",1361219607191
started,bundle,org.eclipse.mylyn.commons.notifications.ui,1.0.2.v20120916-1200,"org.eclipse.mylyn.commons.notifications.ui",1361219607191
started,bundle,org.eclipse.mylyn.commons.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.commons.ui",1361219607192
started,bundle,org.eclipse.mylyn.commons.workbench,3.8.2.v20120916-1200,"org.eclipse.mylyn.commons.workbench",1361219607192
started,bundle,org.eclipse.mylyn.context.core,3.8.2.v20120916-1200,"org.eclipse.mylyn.context.core",1361219607192
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.context.tasks.ui",1361219607192
started,bundle,org.eclipse.mylyn.monitor.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.monitor.ui",1361219607192
started,bundle,org.eclipse.mylyn.tasks.index.core,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.index.core",1361219607192
started,bundle,org.eclipse.mylyn.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.ui",1361219607192
started,bundle,org.eclipse.mylyn.team.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.team.ui",1361219607192
started,bundle,com.atlassian.connector.eclipse.branding.ui,3.0.7.v20121218,"com.atlassian.connector.eclipse.branding.ui",1361219607193
started,bundle,com.atlassian.connector.eclipse.commons.ui,3.0.7.v20121218,"com.atlassian.connector.eclipse.commons.ui",1361219607193
started,bundle,com.atlassian.connector.eclipse.jira.core,3.0.7.v20121218,"com.atlassian.connector.eclipse.jira.core",1361219607193
started,bundle,com.atlassian.connector.eclipse.jira.ui,3.0.7.v20121218,"com.atlassian.connector.eclipse.jira.ui",1361219607193
started,bundle,com.atlassian.connector.eclipse.monitor.ui,3.0.7.v20121218,"com.atlassian.connector.eclipse.monitor.ui",1361219607193
os,sysinfo,,,"macosx",1361219607196
arch,sysinfo,,,"x86_64",1361219607196
ws,sysinfo,,,"cocoa",1361219607196
locale,sysinfo,,,"en_US",1361219607196
processors,sysinfo,,,"4",1361219607196
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1361219607196
java.runtime.version,sysinfo,,,"1.6.0_37-b06-434-11M3909",1361219607196
java.specification.name,sysinfo,,,"Java Platform API Specification",1361219607196
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1361219607196
java.specification.version,sysinfo,,,"1.6",1361219607196
java.vendor,sysinfo,,,"Apple Inc.",1361219607196
java.version,sysinfo,,,"1.6.0_37",1361219607196
java.vm.info,sysinfo,,,"mixed mode",1361219607196
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1361219607196
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1361219607196
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1361219607196
java.vm.specification.version,sysinfo,,,"1.0",1361219607196
java.vm.vendor,sysinfo,,,"Apple Inc.",1361219607196
java.vm.version,sysinfo,,,"20.12-b01-434",1361219607196
activated,editor,com.salesforce.ide.schemabrowser,26.0.0.201210261118,"com.salesforce.ide.schemabrowser.schemaBrowser",1361219621524
activated,view,org.eclipse.mylyn.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.ui.views.tasks",1361219621554
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1361219621577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361219628069
started,bundle,com.atlassian.connector.eclipse.commons.core,3.0.7.v20121218,"com.atlassian.connector.eclipse.commons.core",1361219633643
started,bundle,com.atlassian.connector.eclipse.monitor.core,3.0.7.v20121218,"com.atlassian.connector.eclipse.monitor.core",1361219633647
started,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.tasks.ui",1361219657789
started,bundle,org.eclipse.mylyn.wikitext.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.ui",1361219657805
started,bundle,org.eclipse.mylyn.wikitext.core,1.5.1.v20110720-0100,"org.eclipse.mylyn.wikitext.core",1361219657821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1361219682707
started,bundle,org.eclipse.equinox.security.ui,1.1.0.v20101004,"org.eclipse.equinox.security.ui",1361219707483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1361219733875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361219802514
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361219827751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361219849091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1361219902354
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361219902616
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1361219951321
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361219951363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361219952708
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1361219958327
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361219959541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1361219961623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361219966157
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1361219967459
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361219967844
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361220028106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361220038576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361220043824
started,bundle,org.eclipse.mylyn.context.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.context.ui",1361220083725
started,bundle,org.eclipse.mylyn.java.tasks,3.8.2.v20120916-1200,"org.eclipse.mylyn.java.tasks",1361220084123
opened,editor,org.eclipse.mylyn.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.ui.editors.task",1361220084161
activated,editor,org.eclipse.mylyn.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.ui.editors.task",1361220084192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361220084230
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1361220084442
activated,editor,com.salesforce.ide.schemabrowser,26.0.0.201210261118,"com.salesforce.ide.schemabrowser.schemaBrowser",1361220086787
closed,editor,org.eclipse.mylyn.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.ui.editors.task",1361220086787
activated,view,org.eclipse.mylyn.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.ui.views.tasks",1361220087968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361220097647
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361220108692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1361220123573
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361220123866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361220153575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361220154708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361220155888
activated,editor,com.salesforce.ide.schemabrowser,26.0.0.201210261118,"com.salesforce.ide.schemabrowser.schemaBrowser",1361220160115
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1361220160145
closed,view,org.eclipse.mylyn.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.ui.views.tasks",1361220160147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361220162738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361220167399
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1361220169005
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1361220169086
started,bundle,com.salesforce.ide.ui.editors,26.0.0.201210261118,"com.salesforce.ide.ui.editors",1361220169208
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1361220169240
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1361220169241
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1361220169366
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1361220169402
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1361220169472
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1361220169474
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1361220169558
started,bundle,org.eclipse.xsd,2.7.1.v20120130-0943,"org.eclipse.xsd",1361220169564
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1361220169655
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1361220169758
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1361220169877
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1361220169933
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1361220170006
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1361220170251
closed,editor,com.salesforce.ide.schemabrowser,26.0.0.201210261118,"com.salesforce.ide.schemabrowser.schemaBrowser",1361220170252
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1361220171305
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1361220172288
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1361220172317
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1361220172317
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1361220174171
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1361220174171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361220175010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361220373679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361220374472
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361221244209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361221244941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361222600477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361222601245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361223039001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361223039887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361223047795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361223048497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361223327305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361223329243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361224386000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361224386944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361227715403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361227716459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361234906114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361234906907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361234923653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361234924941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361235014596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361235015287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361235251180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361235251935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361235253175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361235253838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361235291758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361235292399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361235422472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361235423281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361235471230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361235472188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361235473751
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1361235475226
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1361235475237
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1361235475453
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1361235480032
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1361235480159
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1361235480217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361235481876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361235482756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361235484866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361235583075
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1361235584089
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1361235584573
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1361235584577
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1361235584610
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1361235584611
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1361235584872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361235589829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361235592227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361235612904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361235644579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361235646019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361235713998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361235715620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361236293989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1361236299368
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1361236303192
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1361236303263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1361236305850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361236306289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361236306532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361236308769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361236592770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361236594547
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361236694130
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1361236695260
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1361236695554
started,bundle,org.eclipse.ant.core,3.2.302.v20120110-1739,"org.eclipse.ant.core",1361236695646
started,bundle,org.eclipse.pde.build,3.7.0.v20111116-2009,"org.eclipse.pde.build",1361236696023
started,bundle,org.eclipse.equinox.p2.director.app,1.0.300.v20111126-0153,"org.eclipse.equinox.p2.director.app",1361236696035
started,bundle,org.eclipse.emf.ant,2.7.0.v20120130-0943,"org.eclipse.emf.ant",1361236696039
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110815-1438,"org.eclipse.equinox.p2.publisher.eclipse",1361236696041
started,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1361236696052
started,bundle,org.eclipse.equinox.p2.repository.tools,2.0.100.v20110815-1438,"org.eclipse.equinox.p2.repository.tools",1361236696054
started,bundle,org.eclipse.emf.converter,2.5.0.v20120130-0943,"org.eclipse.emf.converter",1361236696063
started,bundle,org.eclipse.emf.importer,2.6.0.v20120130-0943,"org.eclipse.emf.importer",1361236696063
started,bundle,org.eclipse.emf.importer.ecore,2.6.0.v20120130-0943,"org.eclipse.emf.importer.ecore",1361236696063
