what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1360977330808
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1360977330809
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1360977330810
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1360977330811
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1360977330812
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1360977330814
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1360977330815
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1360977330816
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1360977330817
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1360977330819
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1360977330819
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1360977330820
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1360977330821
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1360977330823
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1360977330825
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1360977330826
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1360977330828
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1360977330829
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1360977330830
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1360977330834
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1360977330835
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1360977330836
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1360977330838
started,bundle,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.ui",1360977330849
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1360977330852
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1360977330853
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1360977330854
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1360977330855
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1360977330857
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1360977330858
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1360977330858
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1360977330860
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1360977330860
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1360977330863
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1360977330864
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1360977330866
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1360977330867
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1360977330869
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1360977330871
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1360977330873
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1360977330876
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1360977330878
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1360977330880
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1360977330881
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1360977330884
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1360977330886
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1360977330888
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1360977330889
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1360977330889
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1360977330891
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1360977330892
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1360977330893
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1360977330894
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1360977330896
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1360977330898
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1360977330899
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1360977330901
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1360977330902
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1360977330904
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1360977330905
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1360977330906
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1360977330906
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1360977330907
os,sysinfo,,,"macosx",1360977330912
arch,sysinfo,,,"x86_64",1360977330912
ws,sysinfo,,,"cocoa",1360977330912
locale,sysinfo,,,"en_US",1360977330912
processors,sysinfo,,,"4",1360977330912
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1360977330912
java.runtime.version,sysinfo,,,"1.6.0_37-b06-434-11M3909",1360977330912
java.specification.name,sysinfo,,,"Java Platform API Specification",1360977330913
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1360977330913
java.specification.version,sysinfo,,,"1.6",1360977330913
java.vendor,sysinfo,,,"Apple Inc.",1360977330913
java.version,sysinfo,,,"1.6.0_37",1360977330913
java.vm.info,sysinfo,,,"mixed mode",1360977330913
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1360977330913
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1360977330913
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1360977330913
java.vm.specification.version,sysinfo,,,"1.0",1360977330913
java.vm.vendor,sysinfo,,,"Apple Inc.",1360977330913
java.vm.version,sysinfo,,,"20.12-b01-434",1360977330913
started,bundle,com.salesforce.ide.api,26.0.0.201210261118,"com.salesforce.ide.api",1360977331815
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1360977332318
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1360977332331
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1360977332352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360977336066
started,bundle,com.salesforce.ide.core.compatibility,26.0.0.201210261118,"com.salesforce.ide.core.compatibility",1360977336210
started,bundle,com.salesforce.ide.core.compatibility.auth.platformdb,26.0.0.201210261118,"com.salesforce.ide.core.compatibility.auth.platformdb",1360977336212
started,bundle,com.salesforce.ide.core,26.0.0.201210261118,"com.salesforce.ide.core",1360977336446
started,bundle,com.salesforce.ide.ui,26.0.0.201210261118,"com.salesforce.ide.ui",1360977336591
started,bundle,com.salesforce.ide.ui.editors.intro,26.0.0.201210261118,"com.salesforce.ide.ui.editors.intro",1360977336616
started,bundle,com.salesforce.ide.upgrade,26.0.0.201210261118,"com.salesforce.ide.upgrade",1360977336652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360977452613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360977453515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360978138848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360978141043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360978151841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360978171758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1360978284950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360978301999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360978306549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1360978339095
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1360978382969
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1360978382979
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1360978382986
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1360978383082
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1360978383105
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1360978383138
started,bundle,org.eclipse.jst.jee.ui,1.0.401.v201202011107,"org.eclipse.jst.jee.ui",1360978383229
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1360978383239
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1360978383320
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1360978383327
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1360978383335
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1360978383357
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1360978383399
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1360978383407
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1360978383429
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1360978383480
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1360978383637
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1360978383645
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1360978383766
activated,perspective,com.salesforce.ide.ui,26.0.0.201210261118,"com.salesforce.ide.perspective",1360978383835
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1360978383858
opened,editor,com.salesforce.ide.ui.editors.intro,26.0.0.201210261118,"com.salesforce.ide.ui.editors.intro",1360978383934
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1360978383947
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1360978383951
activated,editor,com.salesforce.ide.ui.editors.intro,26.0.0.201210261118,"com.salesforce.ide.ui.editors.intro",1360978383957
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1360978385241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360978431992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360978433041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360978601319
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1360978603334
closed,editor,com.salesforce.ide.ui.editors.intro,26.0.0.201210261118,"com.salesforce.ide.ui.editors.intro",1360978603334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360978725644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360978951801
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1360978953419
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1360978955434
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1360978955437
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1360978955478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360978963766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979066954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979068647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979112670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979113624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979136657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979137195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979232925
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1360979234974
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1360979244161
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1360979244165
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1360979244184
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1360979244186
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1360979244251
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1360979244372
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1360979244380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979265665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979270451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979276316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979282003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979285463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979296223
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1360979296267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1360979367514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979379421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979391150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979402289
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1360979406648
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1360979406847
started,bundle,com.salesforce.ide.ui.editors,26.0.0.201210261118,"com.salesforce.ide.ui.editors",1360979406945
started,bundle,org.eclipse.ant.core,3.2.302.v20120110-1739,"org.eclipse.ant.core",1360979407097
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1360979407280
opened,editor,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui.internal.editor.AntEditor",1360979407909
activated,editor,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui.internal.editor.AntEditor",1360979408021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979408116
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1360979409455
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1360979409472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979410986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979423734
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1360979426555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979433330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979455475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1360979459468
closed,editor,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui.internal.editor.AntEditor",1360979459545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979460563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979485039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979489216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979532545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979532956
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1360979570262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979586169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979586997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979635538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979636465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979817691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979818945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979936848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360979937473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360980119964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360980120706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360980122134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360980125247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360980247104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360980247716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360980276295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360980277001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360980305201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360980305916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360980345378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360980349659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360980352908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360980355469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360980364378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360980365089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360980435790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360980437336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360980450376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360980451151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360980499238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360980499827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360980523417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360980523922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360980691735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360980692210
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1361193509139
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1361193509140
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1361193509141
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1361193509142
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1361193509143
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1361193509145
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1361193509146
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1361193509146
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1361193509148
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1361193509149
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1361193509149
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1361193509151
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1361193509153
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1361193509154
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1361193509155
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1361193509158
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1361193509158
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1361193509158
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1361193509158
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1361193509159
